ts,phase,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout
1772371048859,idle,667179,119363,4691860,1705452,1318029,176699,470954,4,169383,599902
1772371049706,idle,3178,1255,4651512,0,0,991,8800,0,902,0
1772371050599,idle,1123,12,4639084,0,0,1235,15264,0,1151,0
1772371051408,cold_start,7394,936,4553476,0,0,5450,24801,0,5499,0
1772371052167,cold_start,3501,484,4300688,0,0,1639,33973,0,1329,0
1772371052925,cold_start,650,8,4418848,0,0,124,210,0,43,0
1772371053658,cold_start,203,0,4420204,0,0,176,1007,0,166,0
1772371054396,cold_start,1981,20,4412700,0,0,1506,2562,0,1493,0
1772371055130,cold_start,23,0,4402140,0,0,5,225,0,9,0
1772371055869,cold_start,98,0,4409868,0,0,41,40,0,38,0
1772371056613,cold_start,890,655,4384680,0,0,214,242,0,221,0
1772371057359,cold_start,737,389,4410796,0,0,90,230,0,80,0
1772371058130,cold_start,168,3,4410720,0,0,344,342,0,350,0
1772371058874,cold_start,281,61,4387948,0,0,337,1051,0,281,0
1772371059635,cold_start,40,0,4393588,0,0,22,22,0,21,0
1772371060392,cold_start,60,0,4384260,0,0,34,26,0,34,0
1772371061153,cold_start,21,0,4366852,0,0,10,18,0,11,0
1772371061915,cold_start,325,0,4390348,0,0,66,71,0,68,0
1772371062760,cold_start,36,0,4389184,0,0,9,9,0,7,0
1772371063544,cold_start,221,0,4309144,0,0,544,1240,0,824,0
1772371064314,cold_start,3950,902,4179020,0,0,964,3767,0,813,0
1772371065096,cold_start,5319,108,3964744,0,0,1764,6366,0,2785,0
1772371065877,cold_start,9186,432,3733800,0,0,5460,10782,0,3987,0
1772371066612,cold_start,944,3,3529232,0,0,1503,2809,0,1806,0
1772371067364,cold_start,4739,966,3784012,0,0,1692,5247,0,1260,0
1772371068146,cold_start,467,357,3732768,0,0,70,124,0,58,0
1772371068895,cold_start,283,0,3699808,0,0,54,55,0,52,0
1772371069681,cold_start,12,0,3693576,0,0,3,0,0,1,0
1772371070570,cold_start,39,0,3702612,0,0,11,14,0,24,0
1772371071398,cold_start,164,25,3696472,0,0,41,46,0,27,0
1772371072204,cold_start,109,0,3668528,0,0,32,28,0,28,0
1772371073037,cold_start,8052,1130,3692556,0,0,171,1761,0,171,0
1772371073925,cold_start,115,28,3686028,0,0,17,34,0,15,0
1772371074782,cold_start,35,0,3667500,0,0,23,6,0,18,0
1772371075564,cold_start,45,0,3650740,0,0,11,147,0,9,0
1772371076338,cold_start,1570,285,3447380,0,0,528,6151,0,277,0
1772371077173,cold_start,8372,1850,3287700,0,0,444,5877,0,245,0
1772371077830,cold_start,205,37,3249024,0,0,27,88,0,21,0
1772371078570,cold_start,149,0,2879924,0,0,244,235,0,149,22
1772371079375,cold_start,11801,3422,3011256,0,0,663,750,0,536,0
1772371080209,cold_start,63,20,2957872,0,0,14,4,0,2,0
1772371081038,cold_start,0,0,2954820,0,0,0,0,0,0,0
1772371081895,cold_start,67,58,2949012,0,0,3,1,0,0,0
1772371082710,cold_start,0,0,2953084,0,0,1,0,0,0,0
1772371083520,cold_start,47,42,2945020,0,0,19,410,0,4,0
1772371084374,cold_start,104,66,2938008,0,0,0,6,0,5,0
1772371085227,cold_start,642,45,2935848,0,0,203,599,0,196,0
1772371086077,cold_start,13,0,2928304,0,0,6,6,0,6,0
1772371086936,cold_start,4426,950,2987212,0,0,549,786,0,545,79
1772371087753,cold_start,48,8,2881680,0,0,10,11,0,6,0
1772371088618,cold_start,725,22,2872844,0,0,185,172,0,162,1439
1772371089480,cold_start,61044,20776,2835908,0,0,499,2104,0,436,5979
1772371090305,cold_start,27612,4917,2751528,0,0,78,1535,0,36,740
1772371091138,cold_start,31457,7373,2593768,0,0,118,586,0,122,1
1772371091908,cold_start,15984,3596,2586168,0,0,105,2233,0,73,0
1772371092751,cold_start,1611,353,2629912,0,0,13,206,0,6,0
1772371093656,cold_start,692,33,2624980,0,0,11,507,0,8,0
1772371094567,cold_start,210,0,2594692,0,0,76,3009,0,62,0
1772371095534,cold_start,23,0,2623624,0,0,2,2,0,5,0
1772371096485,cold_start,58,0,2623516,0,0,11,274,0,4,0
1772371097367,cold_start,954,390,2595968,0,0,144,3060,0,106,0
1772371098270,cold_start,623,12,2626488,0,0,138,376,0,144,7247
1772371099149,cold_start,48,0,2649348,0,0,19,50,0,16,10122
1772371100081,cold_start,1701,630,2622512,0,0,191,1578,0,189,0
1772371100999,cold_start,27592,10575,2486336,13574,9503,414,2775,108,271,5
1772371101837,cold_start,32726,7983,2244864,0,0,207,496,0,166,2
1772371102634,cold_start,39105,9418,2003068,9294,1580,228,5841,37,190,124
1772371103532,cold_start,59603,19444,1816436,1504,439,1008,7768,0,671,1424
1772371104315,cold_start,5241,2395,2085136,0,0,448,1265,0,451,0
1772371105085,cold_start,18,0,2075296,0,0,5,519,0,5,0
1772371105973,cold_start,18,0,2073816,0,0,14,400,0,13,0
1772371106819,cold_start,255,7,2050536,0,0,37,251,0,35,0
1772371107680,cold_start,38,0,2053160,0,0,76,49,0,33,0
1772371108448,cold_start,11,0,2051464,0,0,7,7,0,8,0
1772371109256,cold_start,5275,956,2019112,0,0,402,15643,0,369,0
1772371109951,cold_start,2210,893,2017564,0,0,21,311,0,4,3179
1772371110709,cold_start,726,240,2051644,0,0,62,1339,0,78,19257
1772371111436,cold_start,45,0,2041312,0,0,30,57,0,26,3835
1772371112215,cold_start,231,7,1987324,0,0,23,55,0,14,0
1772371113041,cold_start,195,0,1939492,0,304,204,518,25,223,7754
1772371113804,cold_start,104100,62627,1971332,18768,4431,602,2074,61,180,33042
1772371114641,cold_start,27595,15835,1771972,0,0,4063,8129,0,3552,0
1772371115366,cold_start,546,259,1610180,0,0,457,172,0,54,3169
1772371116233,cold_start,190968,41814,1602860,47960,25284,855,20773,447,611,35935
1772371117092,cold_start,147264,33576,1646312,22619,15046,866,9225,301,276,21860
1772371118073,cold_start,173032,33715,2072084,7869,3057,8341,35888,13,8101,30974
1772371118919,cold_start,60780,18925,2053796,0,0,3417,17125,0,2895,22728
1772371119742,cold_start,129610,48646,2018184,4883,3753,1620,12377,65,1675,32173
1772371120642,cold_start,92891,45734,1982112,632,218,901,6991,9,592,30045
1772371121579,cold_start,114604,44641,2019468,291,258,1820,10857,0,1511,19540
1772371122387,cold_start,29442,9385,2021200,194,194,353,6952,10,117,16082
1772371123244,cold_start,52454,14016,2259472,775,581,745,16304,0,520,7018
1772371124103,cold_start,130401,22425,2385332,1970,1805,14381,35157,21,14092,29923
1772371124899,cold_start,62709,32941,2329516,0,0,436,3101,0,143,10594
1772371125638,cold_start,35599,24373,2263468,1954,1640,393,579,26,270,21013
1772371126391,cold_start,121897,39162,2212140,6005,4300,1063,9314,67,576,26153
1772371127275,cold_start,61019,18796,2235984,0,0,1102,23602,0,786,3894
1772371128045,cold_start,98603,32678,2114772,0,0,583,9441,0,622,38759
1772371128866,cold_start,71352,31553,2337376,936,707,496,9741,9,585,19431
1772371129647,cold_start,3425,43,2074532,0,0,253,5287,0,1955,6650
1772371130449,cold_start,51678,31717,2062708,0,0,2602,7377,0,797,20046
1772371131250,cold_start,35068,26269,2060664,0,0,482,3927,0,403,7564
1772371132156,cold_start,6396,3895,2229496,0,0,397,1597,0,379,0
1772371132931,cold_start,1454,989,2208488,0,0,113,728,0,47,0
1772371133774,cold_start,1075,562,2206168,0,0,186,610,0,462,0
1772371134622,cold_start,1474,723,2209740,0,0,367,792,0,52,0
1772371135532,cold_start,157,102,2237076,0,0,7,173,0,5,784
1772371136329,cold_start,4192,1366,2257100,0,0,786,2342,0,774,20621
1772371137116,cold_start,1141,809,2293824,0,0,168,1330,0,108,14226
1772371137968,cold_start,6882,5299,2236868,8704,3567,552,3975,62,419,11340
1772371138783,cold_start,94783,45423,2159788,2172,1768,663,4656,24,375,27575
1772371139568,cold_start,80770,30509,2013324,587,593,1644,19063,7,1555,30189
1772371140418,cold_start,92546,36438,1820004,675,475,849,6509,186,575,18862
1772371141300,cold_start,115870,47768,2075076,13382,9520,804,21941,10,452,26846
1772371141986,cold_start,16389,10926,1966580,0,0,372,24156,0,67,19880
1772371142783,cold_start,92092,29160,2117220,0,0,281,22302,0,56,8242
1772371143409,cold_start,33159,16745,2104060,0,0,336,12059,0,229,9454
1772371144148,cold_start,7378,4897,2110264,0,0,122,9973,0,53,2249
1772371144917,cold_start,6240,4172,2113836,0,0,36,1010,0,28,0
1772371145680,cold_start,1933,809,2109268,0,0,175,2959,0,159,591
1772371146436,cold_start,2162,1210,2117832,0,0,93,3244,0,61,0
1772371147191,cold_start,200,0,2132672,0,0,711,1318,0,708,0
1772371147896,cold_start,776,358,2154632,0,0,9,148,0,7,12707
1772371148649,cold_start,691,181,2205852,0,0,32,496,0,25,15969
1772371149410,cold_start,253,99,2233180,0,0,6,118,0,3,8002
1772371150293,cold_start,2826,1021,2177168,0,0,1580,2433,0,4077,2467
1772371151030,cold_start,69137,23816,2053164,15973,18053,3424,7222,456,761,22275
1772371152054,cold_start,169474,39667,1919420,14059,11389,638,6010,9,453,25630
1772371152859,cold_start,20823,13312,1890060,0,0,124,2353,0,81,10493
1772371153807,cold_start,53898,47951,1978772,0,0,50,1684,0,31,5382
1772371154743,cold_start,2029,1100,1936664,0,0,325,5156,0,296,0
1772371155596,cold_start,16423,6500,1868032,0,0,757,5783,0,438,2502
1772371156407,cold_start,7756,2804,1915852,0,0,83,1801,0,32,1476
1772371157195,cold_start,1796,805,1899532,0,0,13,140,0,6,1550
1772371157993,cold_start,7626,5891,1913460,0,0,15,196,0,11,0
1772371158865,cold_start,2319,303,1890256,0,0,440,1081,0,432,655
1772371159737,cold_start,1228,817,1913336,0,0,0,0,0,2,0
1772371160574,cold_start,1758,417,1906748,0,0,659,1045,0,662,4517
1772371161410,cold_start,1725,926,1900780,0,0,55,592,0,63,17339
1772371162184,cold_start,36996,9718,1927168,0,0,6547,19109,0,6860,3474
1772371162857,cold_start,33600,8018,1880144,369,2525,4043,6498,44,3475,6149
1772371163649,cold_start,83101,39613,1773276,3538,1019,458,5173,37,184,27229
1772371164505,cold_start,62980,30220,1760672,2029,1474,314,4673,7,93,9733
1772371165259,cold_start,107668,46992,1760320,13233,11156,2177,36687,337,2364,51852
1772371166250,cold_start,309435,53882,1925544,43945,27751,11205,53501,411,12050,11371
1772371167089,cold_start,145632,445,1757308,0,0,8929,18315,0,7559,0
1772371167808,cold_start,59119,220,1751364,0,0,11642,12166,0,11169,0
1772371168541,cold_start,105799,2663,1679272,0,0,7680,7877,7,6589,5866
1772371169289,cold_start,241869,72109,1699224,2962,1820,4173,9117,24,3996,14329
1772371169977,cold_start,152574,25325,1631764,5416,1983,2317,10206,34,2488,1414
1772371170600,cold_start,59919,943,1590408,0,0,9328,9143,0,8318,0
1772371171238,cold_start,78614,34878,1554768,0,0,8454,11154,19,8839,2912
1772371171978,cold_start,89510,51993,1593760,2837,1138,6184,8724,2,5297,17335
1772371172731,cold_start,33347,11749,1638876,0,0,4051,6009,0,3093,11219
1772371173427,cold_start,4334,270,1656104,0,0,595,1838,0,218,10769
1772371174132,cold_start,551,6,1571884,0,0,878,624,0,680,14159
1772371174844,launch_douyin,4709,19,1537048,0,0,2107,2091,0,2215,8265
1772371175612,launch_douyin,38399,22647,1483732,2936,4761,2695,3239,92,1929,15734
1772371176494,launch_douyin,106366,45395,1531772,2845,0,1899,8032,0,452,29714
1772371177311,launch_douyin,105186,39394,1587916,9950,8681,2700,17015,184,2048,35554
1772371178125,launch_douyin,97737,42574,1681584,11803,1911,5543,21402,0,5206,25081
1772371178840,launch_douyin,131567,64467,1735484,3577,1419,8599,19184,27,8730,24973
1772371179675,launch_douyin,15755,4313,1822744,0,0,925,3431,0,336,0
1772371180433,launch_douyin,1371,170,1666584,0,0,1184,710,0,615,0
1772371181261,launch_douyin,360,8,1616308,0,0,249,128,0,201,0
1772371182153,launch_douyin,1047,12,1573928,0,0,927,832,0,716,3791
1772371182997,launch_douyin,15648,13216,1583248,0,0,147,272,0,345,2916
1772371183839,douyin_browse,13150,9530,1543636,0,0,835,1700,0,954,3791
1772371184739,douyin_browse,22394,10328,1511060,453,349,613,4694,6,25,6323
1772371185603,douyin_browse,27644,18952,1499824,0,0,406,4718,0,218,19289
1772371186382,douyin_browse,47888,36206,1519560,0,0,1718,2944,11,1543,32548
1772371187094,douyin_browse,27381,19798,1449228,963,575,1165,1505,0,534,2733
1772371187946,douyin_browse,143,0,1376276,0,0,573,67,0,59,0
1772371188789,douyin_browse,205,4,1342216,0,0,148,150,0,168,0
1772371189563,douyin_browse,183,0,1642848,0,0,105,50,0,23,0
1772371190435,douyin_browse,6297,4784,1642052,0,0,143,52,0,44,37
1772371191309,douyin_browse,667,251,1693396,0,0,228,273,0,239,0
1772371192170,douyin_browse,1257,27,1600652,0,0,2254,4835,0,2199,5408
1772371192979,douyin_browse,115,0,1636676,0,0,128,91,0,94,10699
1772371193769,douyin_browse,114,0,1624072,0,0,69,41,0,40,0
1772371194633,douyin_browse,329,205,1623360,0,0,30,434,0,4457,0
1772371195447,douyin_browse,141224,35703,1491988,17173,8574,18868,23444,199,16923,13944
1772371196354,douyin_browse,281298,52497,1388260,5046,3676,18610,32918,39,16608,18397
1772371197313,douyin_browse,193412,26559,1405552,21225,19075,9891,20003,676,8194,38549
1772371198366,douyin_browse,437254,69113,1533972,29597,20677,3326,13612,89,2114,13617
1772371199032,douyin_browse,100322,22637,1411896,1143,459,4860,31638,8,5909,14481
1772371200114,douyin_browse,131369,14498,1575024,0,0,9180,30529,0,7934,9395
1772371200809,douyin_browse,62929,25966,1558696,0,0,5104,10819,0,4382,18323
1772371201528,douyin_browse,77441,29710,1508744,2173,1870,7165,13763,33,8010,16089
1772371202392,douyin_browse,149765,60615,1640156,9854,5625,3362,44526,172,1973,24765
1772371203266,douyin_browse,244638,45704,1590268,24454,19059,989,20188,308,613,27371
1772371204179,douyin_browse,79268,21826,1610120,622,3191,1052,21312,64,768,17879
1772371205036,douyin_browse,50541,9913,1669644,2793,0,843,24828,0,639,4321
1772371205830,douyin_browse,75324,33639,1690336,400,396,611,23279,8,564,18731
1772371206686,douyin_browse,85631,30107,1681792,0,0,4447,22716,0,4061,3544
1772371207373,douyin_browse,11969,8384,1671032,0,0,448,3005,0,381,1441
1772371208206,douyin_browse,7585,5917,1651632,0,0,380,1153,0,353,3866
1772371209081,douyin_browse,23196,18906,1672636,0,0,277,6826,0,186,1268
1772371209976,douyin_browse,12780,6605,1678180,0,0,173,2819,0,119,1256
1772371210853,douyin_browse,35951,24288,1660032,0,0,6634,13036,0,7288,7871
1772371211700,douyin_browse,23889,15148,1653404,0,0,1284,6906,0,400,3533
1772371212573,douyin_browse,14214,7761,1695916,0,0,4412,9176,0,4446,436
1772371213410,douyin_browse,6301,2418,1702168,0,0,522,1342,0,434,664
1772371214228,douyin_browse,6822,3445,1742320,0,0,230,3844,0,125,0
1772371215071,douyin_browse,2101,858,1741872,0,0,123,789,0,68,0
1772371215928,douyin_browse,4697,958,1733116,0,0,1729,12028,49,2108,8821
1772371216885,douyin_browse,80181,32935,1722660,2817,2491,1201,9565,0,839,3616
1772371217763,douyin_browse,6678,2681,1702216,0,0,1600,1688,0,1556,1466
1772371218623,douyin_browse,8936,3757,1699624,0,0,347,2972,0,387,1790
1772371219528,douyin_browse,24721,14128,1680040,0,0,4103,8923,0,3936,2162
1772371220435,douyin_browse,8432,4026,1846868,0,0,852,2164,0,855,0
1772371221316,douyin_browse,2215,418,1839676,0,0,1043,2753,0,956,0
1772371222122,douyin_browse,209,0,1835492,0,0,66,227,0,68,0
1772371222992,douyin_browse,540,203,1832164,0,0,109,444,0,94,0
1772371223919,douyin_browse,764,11,1828852,0,0,390,960,0,432,0
1772371224811,douyin_browse,4142,1358,1807456,0,0,453,1123,0,314,0
1772371225625,douyin_browse,668,207,1806300,0,0,72,40,0,26,0
1772371226410,douyin_browse,1827,421,1785764,0,0,1167,1083,0,995,0
1772371227291,douyin_browse,2222,1143,1753760,0,0,400,667,0,221,0
1772371228137,douyin_browse,60,0,1749664,0,0,101,193,0,402,0
1772371228961,douyin_browse,3258,84,1738844,0,0,1608,1484,0,1224,0
1772371229851,douyin_browse,12580,53,1700200,0,0,3805,3722,0,4549,0
1772371230556,douyin_browse,23764,104,1678140,0,0,4709,4648,0,4502,8051
1772371231359,douyin_browse,22084,167,1686012,0,0,9031,9184,0,9009,11280
1772371232119,douyin_browse,16187,140,1723292,0,0,4756,4538,0,3921,305
1772371232990,douyin_browse,398,0,1793588,0,0,267,241,0,195,0
1772371233779,douyin_browse,354,3,1763852,0,0,161,157,0,158,0
1772371234624,douyin_browse,163,0,1747268,0,0,64,50,0,45,0
1772371235490,douyin_browse,71,0,1745592,0,0,76,34,0,40,0
1772371236320,douyin_browse,1602,9,1681548,0,0,972,881,0,829,0
1772371237201,douyin_browse,64393,246,1772544,0,0,15464,24643,0,16852,0
1772371237884,douyin_browse,76350,376,1704464,0,0,19882,22234,0,18328,30
1772371238657,douyin_browse,7000,2098,1715672,0,0,962,2513,0,692,0
1772371239481,douyin_browse,3256,1834,1721984,0,0,156,78,0,124,0
1772371240354,douyin_browse,148,5,1716708,0,0,148,186,0,119,1475
1772371241215,douyin_browse,21978,8998,1707560,0,0,4458,4610,0,4384,0
1772371242080,douyin_browse,13849,9116,1698132,0,0,257,1310,0,215,21
1772371242934,douyin_browse,2307,1767,1719348,0,0,84,138,0,129,208
1772371243798,douyin_browse,1769,1193,1736616,0,0,95,100,0,45,0
1772371244670,douyin_browse,1698,456,1701944,0,0,219,610,0,179,624
1772371245559,douyin_browse,11172,7579,1690692,0,0,548,1931,0,454,915
1772371246446,douyin_browse,7666,3362,1700320,0,0,1071,4529,0,868,9488
1772371247217,douyin_browse,14350,11995,1714732,0,0,78,1064,0,41,11653
1772371247967,douyin_browse,9130,5357,1841504,0,0,308,2343,0,213,870
1772371248821,switch_pinduoduo,1817,873,1791360,0,0,156,510,0,1752,268
1772371249606,switch_pinduoduo,168977,38189,1913560,4927,2498,31217,72038,80,31743,17523
1772371250482,switch_pinduoduo,142352,29110,1784376,2681,1811,18522,34880,0,16236,5956
1772371251333,switch_pinduoduo,79046,22833,1729028,269,243,5257,16550,4,4896,8985
1772371252053,switch_pinduoduo,60519,16776,1707036,0,0,3178,11884,0,3662,8230
1772371252747,switch_pinduoduo,41180,11012,1708864,0,0,6931,14862,0,6620,5330
1772371253407,switch_pinduoduo,62704,14060,1642208,0,0,7053,15469,0,6723,11256
1772371254120,switch_pinduoduo,19475,8769,1656392,0,0,2013,3324,0,1962,0
1772371254899,switch_pinduoduo,1991,179,1662400,0,0,767,5040,0,466,34
1772371255709,douyin_browse,1975,1308,1610580,0,0,257,4364,0,365,6184
1772371256512,douyin_browse,32474,9803,1627628,0,0,4739,26959,0,3737,15845
1772371257256,douyin_browse,687,0,1682120,0,0,589,666,0,481,4236
1772371258133,douyin_browse,320,0,1677448,0,0,524,520,0,436,0
1772371259006,douyin_browse,3323,17,1635492,0,0,2850,9787,0,3410,0
1772371259774,switch_bili,43189,11254,1495020,1320,367,30590,42855,6,29964,7171
1772371260597,switch_bili,21999,6801,1557664,184,0,914,1102,0,438,2080
1772371261312,switch_bili,950,51,1612256,0,0,486,613,0,468,15011
1772371262179,switch_bili,827,54,1598868,0,0,2173,3170,0,3650,515
1772371263005,switch_bili,45035,16895,1615928,0,0,5029,10784,0,3243,2963
1772371263977,switch_bili,15805,9090,1600108,0,0,1066,1850,0,926,1353
1772371264868,switch_bili,7223,4663,1583408,0,0,1728,1924,0,1747,1956
1772371265689,switch_bili,13774,6160,1582384,0,0,322,654,0,195,615
1772371266611,douyin_browse,84383,52785,1534300,0,0,986,6023,0,839,10670
1772371267395,douyin_browse,21442,17233,1572068,0,0,850,8136,0,792,1873
1772371268106,douyin_browse,26778,20455,1565764,0,0,857,3933,0,683,8078
1772371268930,douyin_browse,8781,6723,1530368,0,0,107,422,0,150,32
1772371269842,switch_minimap,8504,2777,1559180,0,0,2267,4438,9,4136,5901
1772371270647,switch_minimap,140492,34001,1448124,1910,1463,15784,19299,19,15242,14969
1772371271518,switch_minimap,62510,22511,1492548,303,146,3256,7120,3,1682,903
1772371272447,switch_minimap,6645,1125,1517156,0,0,342,3512,0,275,0
1772371273410,switch_minimap,5008,1446,1521444,0,0,911,1423,0,906,0
1772371274408,switch_minimap,2869,468,1499176,0,0,755,2159,0,728,23
1772371275358,switch_minimap,3329,1092,1481048,0,0,145,235,0,171,806
1772371276245,switch_minimap,27227,1194,1462648,0,0,11744,12786,0,12577,21659
1772371277117,douyin_browse,39129,11872,1521760,0,0,3356,4968,0,2425,10839
1772371277867,douyin_browse,1174,112,1523172,0,0,482,670,0,480,1096
1772371278717,douyin_browse,6258,3356,1507260,0,0,150,221,0,153,0
1772371279578,douyin_browse,1098,187,1500600,0,0,217,336,0,208,397
1772371280400,douyin_browse,23573,10759,1524568,0,0,1449,18965,0,2566,4120
1772371281294,douyin_browse,8204,3223,1528400,0,0,1878,4618,0,453,1696
1772371282082,douyin_browse,7418,3401,1624360,0,0,3359,4338,0,3348,0
1772371282991,douyin_browse,483,238,1607648,0,0,181,385,0,182,0
1772371283839,douyin_browse,70,0,1595484,0,0,29,61,0,13,0
1772371284707,douyin_browse,124,0,1612032,0,0,90,97,0,115,0
1772371285623,douyin_browse,743,99,1602288,0,0,130,370,0,102,0
1772371286403,douyin_browse,1061,397,1617748,0,0,869,1161,0,580,11145
1772371287150,douyin_browse,873,1,1642756,0,0,1759,2036,0,3651,14721
1772371287959,douyin_browse,2334,7,1649640,0,0,2841,2525,0,821,0
